Subject,Block,StimType,Trial,Stimulus,KEY,RESP,Accuracy,RT
8084,UnsupervisedDense,target,19,test8,x,target,1,0.632
8084,UnsupervisedDense,nottarget,20,contr13,n,nottarget,1,0.506
8084,UnsupervisedDense,target,21,test14,x,target,1,0.579
8084,UnsupervisedDense,target,22,test7,x,target,1,0.745
8084,UnsupervisedDense,nottarget,23,catch1,n,nottarget,1,0.83
8084,UnsupervisedDense,nottarget,24,catch2,n,nottarget,1,0.434
8084,UnsupervisedDense,nottarget,25,contr9,x,target,0,0.462
8084,UnsupervisedDense,nottarget,26,catch8,n,nottarget,1,0.735
8084,UnsupervisedDense,target,27,test16,x,target,1,1.0
8084,UnsupervisedDense,nottarget,28,catch5,n,nottarget,1,0.805
8084,UnsupervisedDense,target,29,test4,x,target,1,0.858
8084,UnsupervisedDense,target,30,test2,x,target,1,0.5479999999999999
8084,UnsupervisedDense,target,31,test9,x,target,1,0.48100000000000004
8084,UnsupervisedDense,nottarget,32,contr14,n,nottarget,1,0.732
8084,UnsupervisedDense,nottarget,33,contr6,n,nottarget,1,0.395
8084,UnsupervisedDense,nottarget,34,catch4,x,target,0,0.504
8084,UnsupervisedDense,target,35,test6,n,nottarget,0,0.408
8084,UnsupervisedDense,target,36,test5,x,target,1,0.526
8084,UnsupervisedDense,target,37,test15,x,target,1,1.133
8084,UnsupervisedDense,nottarget,38,contr5,n,nottarget,1,1.004
8084,UnsupervisedDense,nottarget,39,catch7,n,nottarget,1,1.001
8084,UnsupervisedDense,nottarget,40,contr1,n,nottarget,1,0.7559999999999999
8084,SupervisedSparse,nottarget,1,contr2,None,None,0,9999.0
8084,SupervisedSparse,target,2,test16,n,nottarget,0,1.7
8084,SupervisedSparse,nottarget,3,contr1,x,target,0,0.9790000000000001
8084,SupervisedSparse,nottarget,4,catch7,n,nottarget,1,0.778
8084,SupervisedSparse,nottarget,5,contr15,x,target,0,0.9990000000000001
8084,SupervisedSparse,nottarget,6,contr10,x,target,0,0.7340000000000001
8084,SupervisedSparse,target,7,test5,n,nottarget,0,0.9740000000000001
8084,SupervisedSparse,nottarget,8,catch1,n,nottarget,1,0.619
8084,SupervisedSparse,target,9,test15,n,nottarget,0,0.639
8084,SupervisedSparse,target,10,test8,n,nottarget,0,0.461
8084,SupervisedSparse,nottarget,11,catch4,n,nottarget,1,0.5660000000000001
8084,SupervisedSparse,nottarget,12,contr14,x,target,0,0.5329999999999999
8084,SupervisedSparse,nottarget,13,catch8,n,nottarget,1,0.732
8084,SupervisedSparse,nottarget,14,contr7,x,target,0,1.004
8084,SupervisedSparse,nottarget,15,contr11,x,target,0,0.529
8084,SupervisedSparse,nottarget,16,contr12,x,target,0,0.369
8084,SupervisedSparse,nottarget,17,contr5,x,target,0,0.359
8084,SupervisedSparse,nottarget,18,contr13,x,target,0,0.31
8084,SupervisedSparse,nottarget,19,catch5,n,nottarget,1,0.631
8084,SupervisedSparse,target,20,test12,n,nottarget,0,1.298
8084,SupervisedSparse,nottarget,21,contr9,x,target,0,0.932
8084,SupervisedSparse,target,22,test9,n,nottarget,0,1.7790000000000001
8084,SupervisedSparse,nottarget,23,contr16,x,target,0,0.562
8084,SupervisedSparse,target,24,test2,n,nottarget,0,1.264
8084,SupervisedSparse,target,25,test3,n,nottarget,0,0.65
8084,SupervisedSparse,nottarget,26,contr4,x,target,0,0.526
8084,SupervisedSparse,target,27,test10,n,nottarget,0,0.405
8084,SupervisedSparse,target,28,test11,n,nottarget,0,0.529
8084,SupervisedSparse,target,29,test13,n,nottarget,0,0.442
8084,SupervisedSparse,nottarget,30,catch3,n,nottarget,1,0.7659999999999999
8084,SupervisedSparse,target,31,test7,None,None,0,9999.0
8084,SupervisedSparse,target,32,test14,n,nottarget,0,0.7759999999999999
8084,SupervisedSparse,target,33,test1,n,nottarget,0,0.509
8084,SupervisedSparse,nottarget,34,contr6,x,target,0,0.685
8084,SupervisedSparse,nottarget,35,catch6,n,nottarget,1,0.937
8084,SupervisedSparse,target,36,test6,n,nottarget,0,0.68
8084,SupervisedSparse,target,37,test4,n,nottarget,0,0.48
8084,SupervisedSparse,nottarget,38,catch2,n,nottarget,1,0.66
8084,SupervisedSparse,nottarget,39,contr8,x,target,0,3.551
8084,SupervisedSparse,nottarget,40,contr3,x,target,0,0.469
8084,UnsupervisedSparse,nottarget,1,catch8,n,nottarget,1,2.253
8084,UnsupervisedSparse,target,2,test12,x,target,1,0.706
8084,UnsupervisedSparse,nottarget,3,contr4,x,target,0,0.7609999999999999
8084,UnsupervisedSparse,nottarget,4,contr6,x,target,0,0.6809999999999999
8084,UnsupervisedSparse,nottarget,5,contr11,x,target,0,0.643
8084,UnsupervisedSparse,nottarget,6,contr13,x,target,0,1.077
8084,UnsupervisedSparse,nottarget,7,catch2,n,nottarget,1,0.424
8084,UnsupervisedSparse,target,8,test6,x,target,1,0.813
8084,UnsupervisedSparse,nottarget,9,contr16,x,target,0,0.537
8084,UnsupervisedSparse,target,10,test8,x,target,1,0.513
8084,UnsupervisedSparse,target,11,test11,x,target,1,0.39399999999999996
8084,UnsupervisedSparse,target,12,test5,x,target,1,0.35
8084,UnsupervisedSparse,nottarget,13,contr10,x,target,0,0.614
8084,UnsupervisedSparse,target,14,test1,x,target,1,0.509
8084,UnsupervisedSparse,nottarget,15,contr3,x,target,0,0.596
8084,UnsupervisedSparse,target,16,test9,x,target,1,0.418
8084,UnsupervisedSparse,target,17,test14,x,target,1,0.34299999999999997
8084,UnsupervisedSparse,nottarget,18,catch7,n,nottarget,1,0.6859999999999999
8084,UnsupervisedSparse,target,19,test16,x,target,1,0.552
8084,UnsupervisedSparse,target,20,test2,x,target,1,0.496
8084,UnsupervisedSparse,nottarget,21,catch1,n,nottarget,1,0.64
8084,UnsupervisedSparse,target,22,test3,x,target,1,0.516
8084,UnsupervisedSparse,nottarget,23,contr1,x,target,0,0.589
8084,UnsupervisedSparse,target,24,test4,x,target,1,1.026
8084,UnsupervisedSparse,nottarget,25,contr14,x,target,0,0.503
8084,UnsupervisedSparse,nottarget,26,contr12,x,target,0,1.633
8084,UnsupervisedSparse,nottarget,27,catch6,n,nottarget,1,0.7709999999999999
8084,UnsupervisedSparse,nottarget,28,contr15,x,target,0,0.36200000000000004
8084,UnsupervisedSparse,nottarget,29,contr9,n,nottarget,1,0.331
8084,UnsupervisedSparse,nottarget,30,catch3,n,nottarget,1,0.649
8084,UnsupervisedSparse,nottarget,31,contr7,n,nottarget,1,0.42100000000000004
8084,UnsupervisedSparse,nottarget,32,contr2,n,nottarget,1,0.39399999999999996
8084,UnsupervisedSparse,target,33,test15,n,nottarget,0,0.431
8084,UnsupervisedSparse,target,34,test7,x,target,1,0.21100000000000002
8084,UnsupervisedSparse,nottarget,35,catch5,x,target,0,0.265
8084,UnsupervisedSparse,nottarget,36,contr8,x,target,0,0.436
8084,UnsupervisedSparse,nottarget,37,contr5,x,target,0,0.40700000000000003
8084,UnsupervisedSparse,target,38,test13,x,target,1,0.292
8084,UnsupervisedSparse,nottarget,39,catch4,n,nottarget,1,0.623
8084,UnsupervisedSparse,target,40,test10,x,target,1,0.457
8011,UnsupervisedDense,nottarget,1,contr15,x,target,0,1.992
8011,UnsupervisedDense,nottarget,2,catch6,None,None,0,9999.0
8011,UnsupervisedDense,nottarget,3,catch7,n,nottarget,1,0.0
8011,UnsupervisedDense,nottarget,4,contr5,x,target,0,1.196
8011,UnsupervisedDense,target,5,test8,x,target,1,1.058
8011,UnsupervisedDense,target,6,test12,x,target,1,0.58
8011,UnsupervisedDense,target,7,test16,x,target,1,0.496
8011,UnsupervisedDense,target,8,test14,x,target,1,0.546
8011,UnsupervisedDense,nottarget,9,contr7,x,target,0,0.737
8011,UnsupervisedDense,target,10,test5,x,target,1,0.7190000000000001
8011,UnsupervisedDense,target,11,test3,x,target,1,0.6970000000000001
8011,UnsupervisedDense,target,12,test11,x,target,1,0.802
8011,UnsupervisedDense,nottarget,13,catch4,None,None,0,9999.0
8011,UnsupervisedDense,target,14,test1,x,target,1,0.843
8011,UnsupervisedDense,nottarget,15,contr11,x,target,0,0.743
8011,UnsupervisedDense,nottarget,16,contr8,x,target,0,0.523
8011,UnsupervisedDense,target,17,test13,x,target,1,0.47600000000000003
8011,UnsupervisedDense,target,18,test10,x,target,1,0.494
8011,UnsupervisedDense,target,19,test7,x,target,1,0.47700000000000004
8011,UnsupervisedDense,nottarget,20,contr16,x,target,0,0.504
8011,UnsupervisedDense,target,21,test6,x,target,1,0.6409999999999999
8011,UnsupervisedDense,nottarget,22,catch2,n,nottarget,1,0.618
8011,UnsupervisedDense,nottarget,23,catch3,None,None,0,9999.0
8011,UnsupervisedDense,nottarget,24,contr13,x,target,0,1.003
8011,UnsupervisedDense,nottarget,25,catch8,x,target,0,1.7830000000000001
8011,UnsupervisedDense,nottarget,26,contr10,x,target,0,0.677
8011,UnsupervisedDense,target,27,test15,x,target,1,0.541
8011,UnsupervisedDense,nottarget,28,contr4,x,target,0,0.462
8011,UnsupervisedDense,target,29,test2,x,target,1,0.313
8011,UnsupervisedDense,nottarget,30,contr2,x,target,0,0.521
8011,UnsupervisedDense,nottarget,31,contr9,x,target,0,0.337
8011,UnsupervisedDense,target,32,test9,x,target,1,0.313
8011,UnsupervisedDense,nottarget,33,contr1,x,target,0,0.457
8011,UnsupervisedDense,nottarget,34,contr14,x,target,0,0.38
8011,UnsupervisedDense,target,35,test4,x,target,1,0.457
8011,UnsupervisedDense,nottarget,36,catch5,x,target,0,1.828
8011,UnsupervisedDense,nottarget,37,contr6,x,target,0,0.647
8011,UnsupervisedDense,nottarget,38,catch1,x,target,0,1.722
8011,UnsupervisedDense,nottarget,39,contr12,x,target,0,0.897
8011,UnsupervisedDense,nottarget,40,contr3,x,target,0,0.723
8011,SupervisedDense,target,1,test5,x,target,1,2.6239999999999997
8011,SupervisedDense,nottarget,2,contr13,n,nottarget,1,1.756
8011,SupervisedDense,nottarget,3,contr9,x,target,0,1.004
8011,SupervisedDense,nottarget,4,contr6,x,target,0,0.8170000000000001
8011,SupervisedDense,nottarget,5,catch7,n,nottarget,1,1.037
8011,SupervisedDense,target,6,test1,x,target,1,0.5529999999999999
8011,SupervisedDense,target,7,test11,x,target,1,0.45
8011,SupervisedDense,nottarget,8,contr2,x,target,0,0.907
8011,SupervisedDense,target,9,test14,x,target,1,0.6679999999999999
8011,SupervisedDense,nottarget,10,contr16,x,target,0,0.613
8011,SupervisedDense,nottarget,11,catch6,n,nottarget,1,0.491
8011,SupervisedDense,nottarget,12,contr4,x,target,0,0.58
8011,SupervisedDense,target,13,test2,x,target,1,0.594
8011,SupervisedDense,nottarget,14,catch5,n,nottarget,1,0.7659999999999999
8011,SupervisedDense,target,15,test8,x,target,1,0.5579999999999999
8011,SupervisedDense,target,16,test13,x,target,1,0.604
8011,SupervisedDense,nottarget,17,catch4,n,nottarget,1,0.746
8011,SupervisedDense,nottarget,18,catch8,n,nottarget,1,0.792
8011,SupervisedDense,nottarget,19,contr3,x,target,0,0.5489999999999999
8011,SupervisedDense,nottarget,20,contr8,x,target,0,0.596
8011,SupervisedDense,nottarget,21,catch3,n,nottarget,1,0.85
8011,SupervisedDense,nottarget,22,contr12,x,target,0,0.853
8011,SupervisedDense,target,23,test15,x,target,1,0.616
8011,SupervisedDense,nottarget,24,catch1,n,nottarget,1,0.565
8011,SupervisedDense,target,25,test10,x,target,1,0.523
8011,SupervisedDense,nottarget,26,catch2,n,nottarget,1,0.6509999999999999
8011,SupervisedDense,target,27,test4,x,target,1,0.47
8011,SupervisedDense,nottarget,28,contr10,x,target,0,0.408
8011,SupervisedDense,target,29,test16,x,target,1,0.429
8011,SupervisedDense,target,30,test9,x,target,1,0.5529999999999999
8011,SupervisedDense,nottarget,31,contr11,x,target,0,0.568
8011,SupervisedDense,target,32,test12,x,target,1,0.534
8011,SupervisedDense,nottarget,33,contr7,x,target,0,0.47
8011,SupervisedDense,target,34,test7,x,target,1,0.426
8011,SupervisedDense,target,35,test6,x,target,1,0.37200000000000005
8011,SupervisedDense,target,36,test3,x,target,1,0.762
8011,SupervisedDense,nottarget,37,contr5,x,target,0,0.473
8011,SupervisedDense,nottarget,38,contr15,x,target,0,0.41100000000000003
8011,SupervisedDense,nottarget,39,contr14,x,target,0,0.41700000000000004
